"Seller Group","Supplier","Date","Reference","Customer code","Customer name","Physical_Address1","Physical_Address2","Physical_Address3","Physical_Address4","Deliver1","Deliver2","Deliver3","Deliver4","Telephone","Product code","Product description","Quantity","Value","Rep"
"Friendly & 7/11","Waterberg NEW",03/02/2026,"IN-431903","P3280","BAY BREEZE TRADING 541cc t/a 7 ELEVEN","P.O. Box 2789","149 MARSHALL STREET","POLOKWANE","","c/o Marshall & 149 Dorp Street","","Polokwane","0699","015 291 1620","WBNEW1.5L","W/B Spring Water Still 12x1,5L",2,219.30,2
"Friendly & 7/11","Waterberg NEW",03/02/2026,"IN-431903","P3280","BAY BREEZE TRADING 541cc t/a 7 ELEVEN","P.O. Box 2789","149 MARSHALL STREET","POLOKWANE","","c/o Marshall & 149 Dorp Street","","Polokwane","0699","015 291 1620","WBNEW500","W/B Spring Water Still 24x500ml",1,127.79,2
"Friendly & 7/11","Waterberg NEW",03/02/2026,"IN-431903","P3280","BAY BREEZE TRADING 541cc t/a 7 ELEVEN","P.O. Box 2789","149 MARSHALL STREET","POLOKWANE","","c/o Marshall & 149 Dorp Street","","Polokwane","0699","015 291 1620","WBNEW750","W/B Spring Water Still 12x750ml",2,193.16,2
"ALL Other","Bromor Foods",03/02/2026,"IN-431904","P3369","POLOKWANE PRO SHOP (I)","P.O. Box 49","Polokwane","","0700","Golf Club","Voortrekker Street","Polokwane","0700","015 291 5432","BR009","Energade Ass 24X500ML",2,482.60,2
"ALL Other","Energy Drinks",03/02/2026,"IN-431904","P3369","POLOKWANE PRO SHOP (I)","P.O. Box 49","Polokwane","","0700","Golf Club","Voortrekker Street","Polokwane","0700","015 291 5432","RB001","Red Bull Energy Drinks 24x250ml",1,406.85,2
"ALL Other","Snack a Juice",03/02/2026,"IN-431904","P3369","POLOKWANE PRO SHOP (I)","P.O. Box 49","Polokwane","","0700","Golf Club","Voortrekker Street","Polokwane","0700","015 291 5432","SJ201","Snack a Juice Org S/C 100% 24x500ml",1,354.24,2
"ALL Other","Energy Drinks",03/02/2026,"IN-431904","P3369","POLOKWANE PRO SHOP (I)","P.O. Box 49","Polokwane","","0700","Golf Club","Voortrekker Street","Polokwane","0700","015 291 5432","SWI001","Switch Original 24x500ml",1,184.35,2
"ALL Other","Energy Drinks",03/02/2026,"IN-431904","P3369","POLOKWANE PRO SHOP (I)","P.O. Box 49","Polokwane","","0700","Golf Club","Voortrekker Street","Polokwane","0700","015 291 5432","SWI046","Switch Vita C Blueberry/Rasberry 24x500ml",1,184.35,2
"Friendly & 7/11","Squeeze Mee",03/02/2026,"IN-431905","P3280","BAY BREEZE TRADING 541cc t/a 7 ELEVEN","P.O. Box 2789","149 MARSHALL STREET","POLOKWANE","","c/o Marshall & 149 Dorp Street","","Polokwane","0699","015 291 1620","SQ001","Squeeze-Mee Chocolate 40x130ml",1,298.70,2
"Friendly & 7/11","Squeeze Mee",03/02/2026,"IN-431905","P3280","BAY BREEZE TRADING 541cc t/a 7 ELEVEN","P.O. Box 2789","149 MARSHALL STREET","POLOKWANE","","c/o Marshall & 149 Dorp Street","","Polokwane","0699","015 291 1620","SQ004","Squeeze-Mee Vanilla 40x130ml",1,298.70,2
"ALL Other","Squeeze Mee",03/02/2026,"IN-431906","P3336","L/SKOOL PIETERSBURG-OOS KEKKEL) (10%","Postnet Suite #20 (7Days)","Privatebag x9676","Polokwane","0700","Oosskool Snoepie","Bendor Drive Entrance","Polokwane","0699","015 296 0214/15","SQ001","Squeeze-Mee Chocolate 40x130ml",1,268.83,1
"ALL Other","Squeeze Mee",03/02/2026,"IN-431906","P3336","L/SKOOL PIETERSBURG-OOS KEKKEL) (10%","Postnet Suite #20 (7Days)","Privatebag x9676","Polokwane","0700","Oosskool Snoepie","Bendor Drive Entrance","Polokwane","0699","015 296 0214/15","SQ002","Squeeze-Mee Strawberry 40x130ml",1,268.83,1
"ALL Other","Squeeze Mee",03/02/2026,"IN-431906","P3336","L/SKOOL PIETERSBURG-OOS KEKKEL) (10%","Postnet Suite #20 (7Days)","Privatebag x9676","Polokwane","0700","Oosskool Snoepie","Bendor Drive Entrance","Polokwane","0699","015 296 0214/15","SQ003","Squeeze-Mee Bubblegum 40x130ml",2,537.65,1
"ALL Other","Squeeze Mee",03/02/2026,"IN-431906","P3336","L/SKOOL PIETERSBURG-OOS KEKKEL) (10%","Postnet Suite #20 (7Days)","Privatebag x9676","Polokwane","0700","Oosskool Snoepie","Bendor Drive Entrance","Polokwane","0699","015 296 0214/15","SQ011","Squeeze-Mee Tof/Car 40x130ml",1,268.83,1
"ALL Other","Novelties",03/02/2026,"IN-431907","P2484","BIG BITE (CASH @ DELIVERY)","P.O. Box 3700","Polokwane","","0700","213 HARLEY STREET","EDUAN PARK","POLOKWANE","0699","060 965 7836 Berenic","CP24","Crazy Pops Large Box 8X24",1,154.78,2
"ALL Other","Foxi Snax",03/02/2026,"IN-431907","P2484","BIG BITE (CASH @ DELIVERY)","P.O. Box 3700","Polokwane","","0700","213 HARLEY STREET","EDUAN PARK","POLOKWANE","0699","060 965 7836 Berenic","FN030","Foxi Nax Mixed 40x75g",2,433.05,2
"ALL Other","Aquelle",03/02/2026,"IN-431907","P2484","BIG BITE (CASH @ DELIVERY)","P.O. Box 3700","Polokwane","","0700","213 HARLEY STREET","EDUAN PARK","POLOKWANE","0699","060 965 7836 Berenic","QU601","aQuelle Litchi 6x500ml",1,42,2
"ALL Other","Aquelle",03/02/2026,"IN-431907","P2484","BIG BITE (CASH @ DELIVERY)","P.O. Box 3700","Polokwane","","0700","213 HARLEY STREET","EDUAN PARK","POLOKWANE","0699","060 965 7836 Berenic","QU602","aQuelle Naartjie 6x500ml",1,42,2
"ALL Other","Aquelle",03/02/2026,"IN-431907","P2484","BIG BITE (CASH @ DELIVERY)","P.O. Box 3700","Polokwane","","0700","213 HARLEY STREET","EDUAN PARK","POLOKWANE","0699","060 965 7836 Berenic","QU603","aQuelle Strawberry 6x500ml",1,42,2
"ALL Other","Aquelle",03/02/2026,"IN-431907","P2484","BIG BITE (CASH @ DELIVERY)","P.O. Box 3700","Polokwane","","0700","213 HARLEY STREET","EDUAN PARK","POLOKWANE","0699","060 965 7836 Berenic","QU605","aQuelle Granadilla 6x500ml",1,42,2
"ALL Other","Aquelle",03/02/2026,"IN-431907","P2484","BIG BITE (CASH @ DELIVERY)","P.O. Box 3700","Polokwane","","0700","213 HARLEY STREET","EDUAN PARK","POLOKWANE","0699","060 965 7836 Berenic","QU606","aQuelle Pineapple 6x500ml",1,42,2
"ALL Other","Aquelle",03/02/2026,"IN-431907","P2484","BIG BITE (CASH @ DELIVERY)","P.O. Box 3700","Polokwane","","0700","213 HARLEY STREET","EDUAN PARK","POLOKWANE","0699","060 965 7836 Berenic","QU609","aQuelle Honey Melon 6x500ml",1,42,2
"ALL Other","Clippa",03/02/2026,"IN-431907","P2484","BIG BITE (CASH @ DELIVERY)","P.O. Box 3700","Polokwane","","0700","213 HARLEY STREET","EDUAN PARK","POLOKWANE","0699","060 965 7836 Berenic","ZOOM001","Zoom Fruity Dairy Ice Lollies 10x10x90ml",1,231,2
"ALL Other","Frimax",03/02/2026,"IN-431908","S89","ASHLEY NDHLOVU","","","","","","","","","061 443 7381","FRIM007","Frimax PC Fruit Chutney 48x30g",1,187.82,30
"ALL Other","Frimax",03/02/2026,"IN-431909","S81","JOHANNES RAMAKGASHA","","","","","","","","","015 293 0704","FRIM018","Frimax Snappers Chicken 50x20g",1,50.65,30
"ALL Other","Frimax",03/02/2026,"IN-431909","S81","JOHANNES RAMAKGASHA","","","","","","","","","015 293 0704","FRIM019","Frimax Snappers Cheese 50x20g",1,50.65,30
"ALL Other","Sweets",03/02/2026,"IN-431910","P3369","POLOKWANE PRO SHOP (I)","P.O. Box 49","Polokwane","","0700","Golf Club","Voortrekker Street","Polokwane","0700","015 291 5432","B013016","Maynards Mini Wine Gums Rolls 20.8gx12",1,39.38,2
"ALL Other","Sweets",03/02/2026,"IN-431910","P3369","POLOKWANE PRO SHOP (I)","P.O. Box 49","Polokwane","","0700","Golf Club","Voortrekker Street","Polokwane","0700","015 291 5432","B1957","Jungle Energy Bar Berries 30's",1,292.16,2
"Sasol","SG - Wrigley's",03/02/2026,"IN-431911","P3745","MUKWEVHO MOTORS NO 5 T/A SASOL MARSHALL","PO BOX 12858","BENDOR PARK","POLOKWANE","","147 MARSHAL STR","C/O DORP & MARSHALL","POLOKWANE","","082 202 4666","AIR201","W/R Gum Airwave Men/Euc 30",1,265.68,2
"Sasol","SG - Wrigley's",03/02/2026,"IN-431911","P3745","MUKWEVHO MOTORS NO 5 T/A SASOL MARSHALL","PO BOX 12858","BENDOR PARK","POLOKWANE","","147 MARSHAL STR","C/O DORP & MARSHALL","POLOKWANE","","082 202 4666","AIR205","W/R Gum Airwave  Cher/Men 30",1,265.68,2
"Sasol","Sweets",03/02/2026,"IN-431911","P3745","MUKWEVHO MOTORS NO 5 T/A SASOL MARSHALL","PO BOX 12858","BENDOR PARK","POLOKWANE","","147 MARSHAL STR","C/O DORP & MARSHALL","POLOKWANE","","082 202 4666","B2920","Fizz Pop Cherry Tub 40's",2,117.92,2
"Sasol","Sweets",03/02/2026,"IN-431911","P3745","MUKWEVHO MOTORS NO 5 T/A SASOL MARSHALL","PO BOX 12858","BENDOR PARK","POLOKWANE","","147 MARSHAL STR","C/O DORP & MARSHALL","POLOKWANE","","082 202 4666","B2922","Fizz Pop Apple Tub 40's",2,117.92,2
"Sasol","SG - Mars",03/02/2026,"IN-431911","P3745","MUKWEVHO MOTORS NO 5 T/A SASOL MARSHALL","PO BOX 12858","BENDOR PARK","POLOKWANE","","147 MARSHAL STR","C/O DORP & MARSHALL","POLOKWANE","","082 202 4666","MAR201","Twix Bars 25x50g",1,329,2
"ALL Other","Sweets",03/02/2026,"IN-431912","P3336","L/SKOOL PIETERSBURG-OOS KEKKEL) (10%","Postnet Suite #20 (7Days)","Privatebag x9676","Polokwane","0700","Oosskool Snoepie","Bendor Drive Entrance","Polokwane","0699","015 296 0214/15","B2740","Beacon Wonder Bar Milk 24's",2,248.28,1
"Friendly & 7/11","Vapes",03/02/2026,"IN-431913","P3280","BAY BREEZE TRADING 541cc t/a 7 ELEVEN","P.O. Box 2789","149 MARSHALL STREET","POLOKWANE","","c/o Marshall & 149 Dorp Street","","Polokwane","0699","015 291 1620","NAS140BG","Nasty 14000 Berry Grape 10's",1,1716.55,2
"Friendly & 7/11","Vapes",03/02/2026,"IN-431913","P3280","BAY BREEZE TRADING 541cc t/a 7 ELEVEN","P.O. Box 2789","149 MARSHALL STREET","POLOKWANE","","c/o Marshall & 149 Dorp Street","","Polokwane","0699","015 291 1620","NAS140BR","Nasty 14000 Blue Razz Ice 10's",1,1716.55,2
"Friendly & 7/11","Vapes",03/02/2026,"IN-431913","P3280","BAY BREEZE TRADING 541cc t/a 7 ELEVEN","P.O. Box 2789","149 MARSHALL STREET","POLOKWANE","","c/o Marshall & 149 Dorp Street","","Polokwane","0699","015 291 1620","NAS140PM","Nasty 14000 Peac/Mix Ber 10's",1,1716.55,2
"Friendly & 7/11","Vapes",03/02/2026,"IN-431913","P3280","BAY BREEZE TRADING 541cc t/a 7 ELEVEN","P.O. Box 2789","149 MARSHALL STREET","POLOKWANE","","c/o Marshall & 149 Dorp Street","","Polokwane","0699","015 291 1620","NAS200SW","Nasty 20 000 Straw/Watermel 5's",1,1101.50,2
"ALL Other","The Beverage Co",03/02/2026,"IN-431914","P434","LIMPOPO FRESH PRODUCE MARKET (PTY)LTD 30","6 KOBALT STREE","SUPERBIA","POLOKWANE","","6 KOBALT STREET","SUPERBIA","POLOKWANE","","015 007 1040","P860501","Pepsi Cola 12x330ml",6,339.13,1
"ALL Other","The Beverage Co",03/02/2026,"IN-431914","P434","LIMPOPO FRESH PRODUCE MARKET (PTY)LTD 30","6 KOBALT STREE","SUPERBIA","POLOKWANE","","6 KOBALT STREET","SUPERBIA","POLOKWANE","","015 007 1040","P860502","Pepsi Max Zero Sugar12x330ml",4,226.09,1
"ALL Other","The Beverage Co",03/02/2026,"IN-431914","P434","LIMPOPO FRESH PRODUCE MARKET (PTY)LTD 30","6 KOBALT STREE","SUPERBIA","POLOKWANE","","6 KOBALT STREET","SUPERBIA","POLOKWANE","","015 007 1040","P860530","Mountain Dew 12x330ml",4,226.09,1
"ALL Other","Snack a Juice",03/02/2026,"IN-431914","P434","LIMPOPO FRESH PRODUCE MARKET (PTY)LTD 30","6 KOBALT STREE","SUPERBIA","POLOKWANE","","6 KOBALT STREET","SUPERBIA","POLOKWANE","","015 007 1040","SJ206","Snack a Juice Litchi S/C 42% 24x500ml",1,318.82,1
"ALL Other","Snack a Juice",03/02/2026,"IN-431914","P434","LIMPOPO FRESH PRODUCE MARKET (PTY)LTD 30","6 KOBALT STREE","SUPERBIA","POLOKWANE","","6 KOBALT STREET","SUPERBIA","POLOKWANE","","015 007 1040","SJ208","Snack a Juice Cranb S/C 100% 24x500ml",1,318.82,1
"ALL Other","Snack a Juice",03/02/2026,"IN-431914","P434","LIMPOPO FRESH PRODUCE MARKET (PTY)LTD 30","6 KOBALT STREE","SUPERBIA","POLOKWANE","","6 KOBALT STREET","SUPERBIA","POLOKWANE","","015 007 1040","SJ401","Snack a Juice Org 100% 4x3lit",1,213.16,1
"ALL Other","Snack a Juice",03/02/2026,"IN-431914","P434","LIMPOPO FRESH PRODUCE MARKET (PTY)LTD 30","6 KOBALT STREE","SUPERBIA","POLOKWANE","","6 KOBALT STREET","SUPERBIA","POLOKWANE","","015 007 1040","SJ406","Snack a Juice Litchi 100% 4x3lit",1,213.16,1
"ALL Other","Snack a Juice",03/02/2026,"IN-431914","P434","LIMPOPO FRESH PRODUCE MARKET (PTY)LTD 30","6 KOBALT STREE","SUPERBIA","POLOKWANE","","6 KOBALT STREET","SUPERBIA","POLOKWANE","","015 007 1040","SJ408","Snack a Juice Apple 100% 4x3lit",2,426.31,1
"ALL Other","Snack a Juice",03/02/2026,"IN-431914","P434","LIMPOPO FRESH PRODUCE MARKET (PTY)LTD 30","6 KOBALT STREE","SUPERBIA","POLOKWANE","","6 KOBALT STREET","SUPERBIA","POLOKWANE","","015 007 1040","SJ409","Snack a Juice Cranberry 100% 4x3lit",1,213.16,1
"ALL Other","Waterberg",03/02/2026,"IN-431914","P434","LIMPOPO FRESH PRODUCE MARKET (PTY)LTD 30","6 KOBALT STREE","SUPERBIA","POLOKWANE","","6 KOBALT STREET","SUPERBIA","POLOKWANE","","015 007 1040","W006","W/B Still  1x10lt",60,1304.35,1
"ALL Other","Waterberg NEW",03/02/2026,"IN-431914","P434","LIMPOPO FRESH PRODUCE MARKET (PTY)LTD 30","6 KOBALT STREE","SUPERBIA","POLOKWANE","","6 KOBALT STREET","SUPERBIA","POLOKWANE","","015 007 1040","WBNEW1.5L","W/B Spring Water Still 12x1,5L",40,3304.35,1
"ALL Other","Foxi Snax",03/02/2026,"IN-431915","P3005","COD","","","","","","","","","","FN000","Foxi Nax MIX 50x22g",2,146.09,31
"ALL Other","Squeeze Mee",03/02/2026,"IN-431916","P3005","COD","","","","","","","","","","SQ001","Squeeze-Mee Chocolate 40x130ml",1,298.70,31
"ALL Other","Squeeze Mee",03/02/2026,"IN-431916","P3005","COD","","","","","","","","","","SQ002","Squeeze-Mee Strawberry 40x130ml",1,298.70,31
"ALL Other","Dairy Products",03/02/2026,"IN-431916","P3005","COD","","","","","","","","","","SQ202","SQ D/Thick 12x300ml Strawberry",1,141.74,31
"ALL Other","Squeeze Mee",03/02/2026,"IN-431917","P3005","COD","","","","","","","","","","SQ003","Squeeze-Mee Bubblegum 40x130ml",1,298.70,31
"ALL Other","Squeeze Mee",03/02/2026,"IN-431917","P3005","COD","","","","","","","","","","SQ004","Squeeze-Mee Vanilla 40x130ml",1,298.70,31
"ALL Other","Dairy Products",03/02/2026,"IN-431917","P3005","COD","","","","","","","","","","SQ203","SQ D/Thick 12x300ml Bubblegum",1,141.74,31
"ALL Other","Squeeze Mee",03/02/2026,"IN-431918","P3005","COD","","","","","","","","","","SQ011","Squeeze-Mee Tof/Car 40x130ml",1,298.70,31
"ALL Other","Dairy Products",03/02/2026,"IN-431918","P3005","COD","","","","","","","","","","SQ204","SQ D/Thick 12x300ml Toff/Caramel",1,141.74,31
"ALL Other","Energy Drinks",03/02/2026,"IN-431919","S99","FREDDIE MAPHALLE","","","","","","","","","","SWI023","Switch Dry Lemon 24x500ml",1,184.35,30
"ALL Other","Bromor Foods",03/02/2026,"IN-431920","P1716","FOREVER RESORTS(PTY)LTDA FOREVER RESORT","A FOREVER RESORT (30 D-C)","P.O. Box 4","Tshipise","0901","R525 towards Kruger National Park Pafuri","Gate, Tshipise","Musina","0901","015 539 0634/Marietj","BR006","Energade Blue Berry 24X500ML",1,239.56,16
"ALL Other","Bromor Foods",03/02/2026,"IN-431920","P1716","FOREVER RESORTS(PTY)LTDA FOREVER RESORT","A FOREVER RESORT (30 D-C)","P.O. Box 4","Tshipise","0901","R525 towards Kruger National Park Pafuri","Gate, Tshipise","Musina","0901","015 539 0634/Marietj","BR034","Energade Zero Strawberry 24X500ML",1,239.56,16
"ALL Other","Foxi Snax",03/02/2026,"IN-431920","P1716","FOREVER RESORTS(PTY)LTDA FOREVER RESORT","A FOREVER RESORT (30 D-C)","P.O. Box 4","Tshipise","0901","R525 towards Kruger National Park Pafuri","Gate, Tshipise","Musina","0901","015 539 0634/Marietj","FN021","Foxi Nax Beef 40x75g",1,216.53,16
"ALL Other","Aquelle",03/02/2026,"IN-431920","P1716","FOREVER RESORTS(PTY)LTDA FOREVER RESORT","A FOREVER RESORT (30 D-C)","P.O. Box 4","Tshipise","0901","R525 towards Kruger National Park Pafuri","Gate, Tshipise","Musina","0901","015 539 0634/Marietj","QU601","aQuelle Litchi 6x500ml",2,84,16
"ALL Other","Aquelle",03/02/2026,"IN-431920","P1716","FOREVER RESORTS(PTY)LTDA FOREVER RESORT","A FOREVER RESORT (30 D-C)","P.O. Box 4","Tshipise","0901","R525 towards Kruger National Park Pafuri","Gate, Tshipise","Musina","0901","015 539 0634/Marietj","QU602","aQuelle Naartjie 6x500ml",2,84,16
"ALL Other","Aquelle",03/02/2026,"IN-431920","P1716","FOREVER RESORTS(PTY)LTDA FOREVER RESORT","A FOREVER RESORT (30 D-C)","P.O. Box 4","Tshipise","0901","R525 towards Kruger National Park Pafuri","Gate, Tshipise","Musina","0901","015 539 0634/Marietj","QU605","aQuelle Granadilla 6x500ml",2,84,16
"ALL Other","Aquelle",03/02/2026,"IN-431920","P1716","FOREVER RESORTS(PTY)LTDA FOREVER RESORT","A FOREVER RESORT (30 D-C)","P.O. Box 4","Tshipise","0901","R525 towards Kruger National Park Pafuri","Gate, Tshipise","Musina","0901","015 539 0634/Marietj","QU606","aQuelle Pineapple 6x500ml",2,84,16
"ALL Other","Aquelle",03/02/2026,"IN-431920","P1716","FOREVER RESORTS(PTY)LTDA FOREVER RESORT","A FOREVER RESORT (30 D-C)","P.O. Box 4","Tshipise","0901","R525 towards Kruger National Park Pafuri","Gate, Tshipise","Musina","0901","015 539 0634/Marietj","QU709","aQuelle Honey Melon 6x1.5lt",1,79.80,16
"ALL Other","Dairy Products",03/02/2026,"IN-431920","P1716","FOREVER RESORTS(PTY)LTDA FOREVER RESORT","A FOREVER RESORT (30 D-C)","P.O. Box 4","Tshipise","0901","R525 towards Kruger National Park Pafuri","Gate, Tshipise","Musina","0901","015 539 0634/Marietj","SQ201","SQ D/Thick 12x300ml Chocolate",1,141.74,16
"ALL Other","Dairy Products",03/02/2026,"IN-431920","P1716","FOREVER RESORTS(PTY)LTDA FOREVER RESORT","A FOREVER RESORT (30 D-C)","P.O. Box 4","Tshipise","0901","R525 towards Kruger National Park Pafuri","Gate, Tshipise","Musina","0901","015 539 0634/Marietj","SQ204","SQ D/Thick 12x300ml Toff/Caramel",1,141.74,16
"ALL Other","Squeeze Mee",03/02/2026,"IN-431921","P1716","FOREVER RESORTS(PTY)LTDA FOREVER RESORT","A FOREVER RESORT (30 D-C)","P.O. Box 4","Tshipise","0901","R525 towards Kruger National Park Pafuri","Gate, Tshipise","Musina","0901","015 539 0634/Marietj","SQ003","Squeeze-Mee Bubblegum 40x130ml",1,298.70,16
"ALL Other","Squeeze Mee",03/02/2026,"IN-431921","P1716","FOREVER RESORTS(PTY)LTDA FOREVER RESORT","A FOREVER RESORT (30 D-C)","P.O. Box 4","Tshipise","0901","R525 towards Kruger National Park Pafuri","Gate, Tshipise","Musina","0901","015 539 0634/Marietj","SQ004","Squeeze-Mee Vanilla 40x130ml",1,298.70,16
"ALL Other","Squeeze Mee",03/02/2026,"IN-431921","P1716","FOREVER RESORTS(PTY)LTDA FOREVER RESORT","A FOREVER RESORT (30 D-C)","P.O. Box 4","Tshipise","0901","R525 towards Kruger National Park Pafuri","Gate, Tshipise","Musina","0901","015 539 0634/Marietj","SQ011","Squeeze-Mee Tof/Car 40x130ml",1,298.70,16
"ALL Other","Novelties",03/02/2026,"IN-431922","P3990","ERIC LOUW HIGH SCHOOL (7D EFT)","PTIVATE BAG X626","MUSINA","","","IRWIN STREET 43","MUSINA","","","015 534 0707","CP48","Crazy Pops Small  Box 48",52,1920,16
"ALL Other","Aquelle",03/02/2026,"IN-431922","P3990","ERIC LOUW HIGH SCHOOL (7D EFT)","PTIVATE BAG X626","MUSINA","","","IRWIN STREET 43","MUSINA","","","015 534 0707","QU601","aQuelle Litchi 6x500ml",10,420,16
"ALL Other","Aquelle",03/02/2026,"IN-431922","P3990","ERIC LOUW HIGH SCHOOL (7D EFT)","PTIVATE BAG X626","MUSINA","","","IRWIN STREET 43","MUSINA","","","015 534 0707","QU602","aQuelle Naartjie 6x500ml",10,420,16
"ALL Other","Aquelle",03/02/2026,"IN-431922","P3990","ERIC LOUW HIGH SCHOOL (7D EFT)","PTIVATE BAG X626","MUSINA","","","IRWIN STREET 43","MUSINA","","","015 534 0707","QU603","aQuelle Strawberry 6x500ml",10,420,16
"ALL Other","Aquelle",03/02/2026,"IN-431922","P3990","ERIC LOUW HIGH SCHOOL (7D EFT)","PTIVATE BAG X626","MUSINA","","","IRWIN STREET 43","MUSINA","","","015 534 0707","QU604","aQuelle Lemon 6x500ml",10,420,16
"ALL Other","Aquelle",03/02/2026,"IN-431922","P3990","ERIC LOUW HIGH SCHOOL (7D EFT)","PTIVATE BAG X626","MUSINA","","","IRWIN STREET 43","MUSINA","","","015 534 0707","QU605","aQuelle Granadilla 6x500ml",10,420,16
"ALL Other","Aquelle",03/02/2026,"IN-431922","P3990","ERIC LOUW HIGH SCHOOL (7D EFT)","PTIVATE BAG X626","MUSINA","","","IRWIN STREET 43","MUSINA","","","015 534 0707","QU606","aQuelle Pineapple 6x500ml",10,420,16
"Independant Forecourts","Foxi Snax",03/02/2026,"IN-431923","P521","EXCELLECT 3 CC t/a","IMPALA DIENSSTASIE (3%)(CAD)","P. O. Box 553","Musina","0900","National Road N1","Elegant Fuel","Musina","0900","015 534 3727","FN025","Foxi Nax BBQ 40x75g",1,216.53,16
"Independant Forecourts","Waterberg",03/02/2026,"IN-431923","P521","EXCELLECT 3 CC t/a","IMPALA DIENSSTASIE (3%)(CAD)","P. O. Box 553","Musina","0900","National Road N1","Elegant Fuel","Musina","0900","015 534 3727","GO-WB5","W/Berg Still 1x5lt each",15,228.26,16
"Independant Forecourts","Aquelle",03/02/2026,"IN-431923","P521","EXCELLECT 3 CC t/a","IMPALA DIENSSTASIE (3%)(CAD)","P. O. Box 553","Musina","0900","National Road N1","Elegant Fuel","Musina","0900","015 534 3727","QU201","aQuelle Still 6x500ml",10,326,16
"Independant Forecourts","Aquelle",03/02/2026,"IN-431923","P521","EXCELLECT 3 CC t/a","IMPALA DIENSSTASIE (3%)(CAD)","P. O. Box 553","Musina","0900","National Road N1","Elegant Fuel","Musina","0900","015 534 3727","QU202","aQuelle Sparkling 6x500ml",10,326,16
"Independant Forecourts","Aquelle",03/02/2026,"IN-431923","P521","EXCELLECT 3 CC t/a","IMPALA DIENSSTASIE (3%)(CAD)","P. O. Box 553","Musina","0900","National Road N1","Elegant Fuel","Musina","0900","015 534 3727","QU601","aQuelle Litchi 6x500ml",2,84,16
"Independant Forecourts","Aquelle",03/02/2026,"IN-431923","P521","EXCELLECT 3 CC t/a","IMPALA DIENSSTASIE (3%)(CAD)","P. O. Box 553","Musina","0900","National Road N1","Elegant Fuel","Musina","0900","015 534 3727","QU603","aQuelle Strawberry 6x500ml",1,42,16
"Independant Forecourts","Aquelle",03/02/2026,"IN-431923","P521","EXCELLECT 3 CC t/a","IMPALA DIENSSTASIE (3%)(CAD)","P. O. Box 553","Musina","0900","National Road N1","Elegant Fuel","Musina","0900","015 534 3727","QU604","aQuelle Lemon 6x500ml",2,84,16
"Independant Forecourts","Aquelle",03/02/2026,"IN-431923","P521","EXCELLECT 3 CC t/a","IMPALA DIENSSTASIE (3%)(CAD)","P. O. Box 553","Musina","0900","National Road N1","Elegant Fuel","Musina","0900","015 534 3727","QU605","aQuelle Granadilla 6x500ml",1,42,16
"Independant Forecourts","Aquelle",03/02/2026,"IN-431923","P521","EXCELLECT 3 CC t/a","IMPALA DIENSSTASIE (3%)(CAD)","P. O. Box 553","Musina","0900","National Road N1","Elegant Fuel","Musina","0900","015 534 3727","QU609","aQuelle Honey Melon 6x500ml",2,84,16
"Independant Forecourts","Aquelle",03/02/2026,"IN-431923","P521","EXCELLECT 3 CC t/a","IMPALA DIENSSTASIE (3%)(CAD)","P. O. Box 553","Musina","0900","National Road N1","Elegant Fuel","Musina","0900","015 534 3727","QU610","aQuelle Apple 6x500ml",1,42,16
"Independant Forecourts","Energy Drinks",03/02/2026,"IN-431923","P521","EXCELLECT 3 CC t/a","IMPALA DIENSSTASIE (3%)(CAD)","P. O. Box 553","Musina","0900","National Road N1","Elegant Fuel","Musina","0900","015 534 3727","SWI001","Switch Original 24x500ml",3,553.04,16
"Independant Forecourts","Energy Drinks",03/02/2026,"IN-431923","P521","EXCELLECT 3 CC t/a","IMPALA DIENSSTASIE (3%)(CAD)","P. O. Box 553","Musina","0900","National Road N1","Elegant Fuel","Musina","0900","015 534 3727","SWI023","Switch Dry Lemon 24x500ml",3,553.04,16
"Independant Forecourts","Waterberg",03/02/2026,"IN-431923","P521","EXCELLECT 3 CC t/a","IMPALA DIENSSTASIE (3%)(CAD)","P. O. Box 553","Musina","0900","National Road N1","Elegant Fuel","Musina","0900","015 534 3727","W006","W/B Still  1x10lt",80,2330.43,16
"Independant Forecourts","Waterberg NEW",03/02/2026,"IN-431923","P521","EXCELLECT 3 CC t/a","IMPALA DIENSSTASIE (3%)(CAD)","P. O. Box 553","Musina","0900","National Road N1","Elegant Fuel","Musina","0900","015 534 3727","WBNEW1.5L","W/B Spring Water Still 12x1,5L",5,548.26,16
"ALL Other","The Beverage Co",03/02/2026,"IN-431924","P2250","RITA'S CAFE (CASH ONLY)","42 William Smit Street","Diamond flats","Musina","","42 William Smit Street","Diamond Flats","Musina","","084 852 0680","P5500107","Super C Can Apple 6x4x500ml",1,170.10,16
"ALL Other","Aquelle",03/02/2026,"IN-431924","P2250","RITA'S CAFE (CASH ONLY)","42 William Smit Street","Diamond flats","Musina","","42 William Smit Street","Diamond Flats","Musina","","084 852 0680","QU202","aQuelle Sparkling 6x500ml",10,326,16
"ALL Other","Aquelle",03/02/2026,"IN-431924","P2250","RITA'S CAFE (CASH ONLY)","42 William Smit Street","Diamond flats","Musina","","42 William Smit Street","Diamond Flats","Musina","","084 852 0680","QU601","aQuelle Litchi 6x500ml",2,84,16
